	t	AveExpr	lods	logFC	CI.L	CI.R	adj.P.Val	P.Value
AP2B1	3.482223773842539	8.698812588431576	-1.5645633455556256	0.8570086749141765	0.36287417256605714	1.351143177262296	0.005586990706934731	0.0010318316170465044
IFT74	3.4820465676677683	4.226187380092335	-1.3993031647794396	0.7437958743215125	0.3149158415504617	1.1726759070925632	0.005588153160614526	0.0010323819292522693
HS3ST1	-3.481789666827851	2.0287765611635677	-1.0845576288058352	-1.2036433332464196	-1.8977271521715624	-0.5095595143212768	0.0055906567480558545	0.001033180229055127
GRIK5	3.4804063098329494	-0.4253230196057375	-0.8944816334840162	1.9218312255343897	0.8131621460523093	3.03050030501647	0.005611385643305511	0.0010374890244081885
PTGR1	3.4803434991960316	5.064843099191564	-1.4988656201066943	1.1164769708548405	0.4723903215975632	1.760563620112118	0.005611385643305511	0.0010376850688130733
SDPR	3.480091327460429	2.4636806159772595	-1.1548934804282531	1.869920934975175	0.7911003121582603	2.94874155779209	0.005613820505438368	0.0010384725019069172
SIRT3	3.479797275416066	5.290065734732029	-1.5261974265561866	0.7067545146910703	0.298969478730833	1.1145395506513076	0.005616964395460905	0.0010393914295744773
LAPTM4B	-3.4791266618029666	7.3374275182423805	-1.5962673768373383	-1.3901016025910433	-2.1923205979207094	-0.5878826072613773	0.0056264792332668834	0.0010414900298455576
ZNF92	3.4778307934191877	5.1447706394415444	-1.5118295103078854	1.2930619415012892	0.5465658845084047	2.039557998494174	0.005646616766671058	0.0010455567262250374
CUL1	-3.4774765902220732	6.355337507709373	-1.5954759873390794	-0.5064187086342153	-0.798808471871781	-0.21402894539664968	0.005650801155319792	0.0010466709166970713
C16orf72	3.4771009647196585	6.209114567245362	-1.5903141883841503	0.5567224556468569	0.23525421391302892	0.8781906973806848	0.005654895308784453	0.0010478537292713868
COQ3	-3.477020102522691	2.8331694147674176	-1.1958154018285843	-0.8509664642924921	-1.3423514483277583	-0.3595814802572259	0.005654895308784453	0.0010481085238984277
SYT8	-3.4752795236478127	-0.38869258059188044	-0.9301398628564561	-3.653184115839592	-5.763747777135858	-1.5426204545433255	0.0056827219606540875	0.0010536073689212714
KRT4	-3.474760164692879	-3.6879948999135865	-0.8253098278138946	-3.570151382259281	-5.633052611925481	-1.5072501525930813	0.005689757081740925	0.0010552534455505092
ZBED4	-3.4744351039887578	5.254944093613223	-1.5401679143277427	-0.6842996039299534	-1.079737895894208	-0.2888613119656987	0.0056934750548889345	0.00105628495162474
NBPF22P	3.4742564456401386	-2.9608516380794856	-0.833961849482594	2.8305828681910508	1.1947812286707902	4.466384507711311	0.00569468953484061	0.0010568522920515007
FAM127C	-3.4738462425387824	4.165666253120459	-1.4153188860018568	-1.0742489002043962	-1.6951336072835108	-0.45336419312528176	0.005698752125972166	0.0010581560152342275
CASP7	3.4738038660094492	5.3904020180012955	-1.5512793426964269	0.7714477413304897	0.3255678825433127	1.2173276001176667	0.005698752125972166	0.001058290785195552
AMPH	3.473608510224573	2.360564650862501	-1.16296771819896	1.992096560436226	0.8406437272032667	3.1435493936691854	0.005699249055451332	0.0010589122860844853
ERP44	-3.4735596880235335	6.270552600882594	-1.6054073672910283	-0.5005484217269531	-0.7898747579818572	-0.21122208547204907	0.005699249055451332	0.0010590676623163015
MAP2K3	-3.472722918921006	5.445048325220602	-1.5609810801758677	-0.6569750116535129	-1.0368103394694628	-0.27713968383756304	0.005711751837233401	0.001061734050224467
GPRIN2	-3.472273447650711	1.4028526547083908	-1.0523033641906903	-3.1220536445027345	-4.927327443213473	-1.3167798457919961	0.0057176236653136755	0.001063168941009678
ZNF132	3.471656677730434	1.9540158993486552	-1.1117081364282004	1.062316493208486	0.4479411305820734	1.6766918558348989	0.005726379187495692	0.0010651409215419914
CHST6	-3.471182733801823	0.7307493115463034	-0.9945335570356049	-2.1899726545140625	-3.456684559847649	-0.9232607491804756	0.005732687520217777	0.0010666586148729534
MMRN2	3.4710070295896878	4.934762778666072	-1.5129442150604433	1.069604265514644	0.4508983473856514	1.6883101836436367	0.005733863436266394	0.0010672217891285018
C2orf81	3.470765945467763	2.551484422132095	-1.1743260449725668	1.161200386237739	0.48946460676205383	1.832936165713424	0.005736166599775792	0.0010679949825408382
SLC16A9	3.4700704985137363	1.5098620304063912	-1.0639384056352617	1.8753166803888002	0.7902586743634379	2.9603746864141627	0.005746308439197417	0.001070228376573645
FAM22D	3.468994406438546	2.14255748142613	-1.1351090875262306	0.9646961926572757	0.4063499445504529	1.5230424407640983	0.005763052160813672	0.0010736929611317725
GSTO2	3.4685697348015863	3.7944960005465695	-1.3586659884817518	1.4570400211064252	0.6136320761200326	2.300447966092818	0.005766406811831083	0.0010750631701963032
SUV39H1	-3.4685185182684806	3.894617410779239	-1.3783838742214973	-0.6895191376846359	-1.0886533396909615	-0.2903849356783105	0.005766406811831083	0.001075228533536534
MFAP4	3.468478751381904	4.803522446536364	-1.4900127225545488	2.0949882261594843	0.8822720081926456	3.307704444126323	0.005766406811831083	0.001075356945990121
HOXB3	3.4679021082006027	3.836470190056531	-1.3704312402116745	1.9442245275875831	0.8185930607519574	3.069855994423209	0.005774540798326738	0.0010772206438199909
VPS37C	3.4670166907163256	5.833334513902191	-1.601337955910438	0.555231544734907	0.23369167104615002	0.8767714184236639	0.005788049527352216	0.0010800882811701701
EIF4EBP1	-3.466786537368227	5.283970729441751	-1.5508698561105883	-1.3812928851806134	-2.18126585086846	-0.5813199194927671	0.005790186843863347	0.0010808348775211583
MRPL11	-3.4658967919550645	5.065510422018615	-1.5436713110179134	-0.8424861660507936	-1.3305355731080994	-0.35443675899348775	0.00580380630705033	0.00108372575427144
CST4	3.4643360556974754	-0.7087024093275512	-0.9217688132043405	3.9954644741204612	1.6798625761851307	6.311066372055792	0.005829183966964954	0.001088814542778439
PTS	-3.464212675764353	3.804010049475981	-1.3837522891800038	-0.8619141114927276	-1.3614607971672972	-0.36236742581815784	0.005829468417031876	0.0010892177925156856
PCDH19	3.46388861796999	2.0102653271029554	-1.144112017090718	2.2324537870964942	0.9384510468082041	3.5264565273847843	0.005833265471997215	0.0010902776065378579
CPT1A	3.463695845261499	6.427008106809012	-1.6316322194333344	0.9022703290656198	0.37925602761129185	1.4252846305199478	0.005834766124271838	0.0010909085252167106
LANCL2	-3.463203531755284	4.9996221739910665	-1.5428842549633526	-0.9651886826710196	-1.524754069613528	-0.4056232957285112	0.005841516036655952	0.0010925213776664647
CLCNKA	3.462580665778369	-1.6672634168745795	-0.8915828103728325	1.9502504868568598	0.8193949401829375	3.081106033530782	0.005850565097916054	0.0010945651819824931
C19orf47	-3.4623571229775094	4.191229058607634	-1.4422428266858214	-0.6293033651523063	-0.9942293850138649	-0.26437734529074775	0.005852611673655875	0.0010952995780847872
ATP6V0A1	3.4619238778487316	6.09036542533339	-1.6275085204847475	0.6166998810546858	0.25903772709096984	0.9743620350184017	0.005858344093064119	0.001096724236521373
ADHFE1	3.4618161621669943	1.5667947172678636	-1.0902778508362196	1.5210326367644225	0.638864903189328	2.403200370339517	0.0058583581227381115	0.001097078716318164
EFNA4	-3.4614431433771866	4.590026275077794	-1.5006156427388717	-1.2047196060949954	-1.9035075653681441	-0.5059316468218465	0.005863037371872798	0.0010983071208931685
NKX2-5	-3.460709920668153	-3.2681972314019676	-0.8634083867882465	-4.086331615601821	-6.457077728030832	-1.7155855031728087	0.005874064213726751	0.0011007255463560037
C1orf85	-3.460582271275647	5.964334549893844	-1.628690448273784	-0.6755392213312605	-1.0674778128660187	-0.28360062979650247	0.0058744310021168105	0.0011011470965529469
ZFYVE20	3.460449455150745	5.418286719785515	-1.592209558522283	0.5920847099247597	0.24855209669110645	0.935617323158413	0.005874889422744671	0.0011015858725410728
NHLRC3	3.4591368484100387	4.9385212529178855	-1.5525630524253247	0.6683942520377748	0.2804390317916956	1.056349472283854	0.005896175016576775	0.001105931205811968
CARD9	-3.4586651734186793	1.1374018833300983	-1.0583360261108687	-1.6070343211519293	-2.5399304015956243	-0.6741382407082345	0.005902630985969259	0.0011074966486587367
PSMG3	-3.458209504820072	4.847584027371236	-1.5412884173394508	-0.8164321146686397	-1.2904398365326966	-0.34242439280458287	0.005908810452475061	0.0011090109708098838
GNAS	-3.457398679981852	10.547066526408571	-1.5874488279405776	-0.9291603560967463	-1.468742845111115	-0.3895778670823776	0.005921298503460072	0.0011117104577667378
SLC35E3	3.4572691380398077	3.9795404519608075	-1.432887100525046	0.7733514149139209	0.3242335483260207	1.2224692815018212	0.005921704400980659	0.0011121423220340253
TXNIP	3.4567016175811562	8.798899910807009	-1.6342619557148144	1.0981936275389899	0.46032144412398324	1.7360658109539964	0.005929166903459669	0.0011140361930026493
MMACHC	-3.456635794224501	3.229684339339205	-1.3187955486490157	-0.7796718481691371	-1.232543219979786	-0.3268004763584881	0.005929166903459669	0.0011142560505060242
MAP7D3	-3.4545333425726867	2.4651665451128975	-1.2220537384786603	-1.171864481974854	-1.8529546952932319	-0.4907742686564762	0.005964554762382327	0.0011213002440102543
C3orf1	-3.454437347911865	5.98974751711224	-1.6478659452230264	-0.5084667384439259	-0.8039969369142932	-0.2129365399735585	0.005964554762382327	0.0011216228805416856
STEAP3	-3.4542590487872733	5.55340639452748	-1.6202614331333107	-1.149726881200369	-1.818003734202735	-0.48145002819800264	0.005965837341246442	0.0011222223755425738
ABCA2	3.454065479562625	5.95990182083923	-1.6414339775994344	0.8980271289549995	0.3760210896259285	1.4200331682840703	0.005967393791256684	0.0011228735584388704
NSA2	3.453724492278631	6.377918286453551	-1.661430762519359	0.7146877143186261	0.2992123633817698	1.1301630652554824	0.005971588604357685	0.0011240215427061253
SNTN	3.453223252645059	-2.898645995469869	-0.8896017724402236	2.954686100286393	1.2367645418521922	4.672607658720594	0.0059771130030913215	0.00112571106823942
FOXI3	-3.4531653284151713	-4.266855749805334	-0.8782832182816422	-2.8885489300081804	-4.568045008390174	-1.209052851626187	0.0059771130030913215	0.001125906468821916
DHRS4L2	3.453096603004008	3.9987050020249044	-1.4406170458426626	0.8494659975785486	0.3555490722703522	1.3433829228867449	0.0059771130030913215	0.0011261383477896383
CYP4A11	3.452304679102586	-3.090411517428818	-0.888577466261598	2.821488668190118	1.1805746290212786	4.462402707358957	0.005989402805200248	0.0011288135737368395
CRYL1	3.45181261432348	4.378437164234429	-1.5007638739677152	0.8118276974939023	0.3396197523985083	1.2840356425892963	0.005996327925718685	0.0011304788804102673
ZNF782	3.4516585692132105	2.1474333604489937	-1.1813068334860777	0.7513843319048299	0.3143143879403295	1.1884542758693302	0.005997185236959836	0.0011310006993425757
CASD1	3.4509387606122535	5.496640635460276	-1.6166881016482337	1.271026721194672	0.5315337239929138	2.0105197183964303	0.0060082171648790745	0.0011334420489420524
NRK	3.4498792416895334	1.4813506492956998	-1.1256890679127531	2.1570278437044	0.9016672410163145	3.4123884463924856	0.006024740365781029	0.001137044707528449
TIA1	-3.4498093266305845	6.3502237667341	-1.6717604966179564	-0.6743794526963613	-1.0668669933320432	-0.2818919120606795	0.006024740365781029	0.0011372828209999866
ACOT2	3.4496342899173964	4.1018739736118235	-1.4664177458065595	0.8363520980917598	0.34957209198600636	1.3231321041975133	0.006025982198343859	0.001137879161056642
GRAMD1C	3.449339239806123	3.1128960196202025	-1.3326622131594794	1.115078447820629	0.46601649794696787	1.7641403976942902	0.006029391459526713	0.001138885053466157
FOXD4L2	3.4490271442763203	-2.3030732238364244	-0.910931791933467	2.0655612884946217	0.8631359745614802	3.2679866024277633	0.006033110979254108	0.0011399499784224278
TAGLN2	-3.448627580848652	9.444042106016575	-1.6419207409488559	-0.8472971845329624	-1.340591491459727	-0.3540028776061978	0.006038414509339832	0.0011413147423959432
PPIH	-3.44844170438817	4.448202379917208	-1.5213676859588885	-0.6890982328429978	-1.090311129627838	-0.2878853360581574	0.006039857097895236	0.0011419501588092614
FRMD8	-3.448026712303813	5.690666075699698	-1.648291820187314	-0.6308003141597327	-0.9981146819804594	-0.26348594633900607	0.006045446433371677	0.0011433700191403851
ZNF709	3.447757309780229	2.604202526838745	-1.256025257353011	0.7111807278325228	0.29702856991619503	1.1253328857488507	0.0060484040396450375	0.0011442926561490612
PTGS2	-3.4473071155211006	1.0411096818770575	-1.111497530234372	-2.6972828879213218	-4.268235767261961	-1.1263300085806818	0.0060516645433037865	0.0011458360413955984
AVEN	-3.4472437855306692	3.180569538006512	-1.3352316117033425	-0.7336457548082911	-1.1609439404444137	-0.30634756917216843	0.0060516645433037865	0.0011460533122387379
PCBP4	-3.4471682926751877	4.633152827237415	-1.5469403101070966	-0.9049905337844146	-1.4320968099438218	-0.37788425762500744	0.0060516645433037865	0.001146312362331749
TMOD1	-3.4471534323054938	2.719518783605416	-1.2654914243481485	-1.4694901779486726	-2.325389555643241	-0.6135908002541042	0.0060516645433037865	0.0011463633615363448
ZMYND8	3.4467012079266275	6.087597347193312	-1.6689828724897682	0.7549651593051543	0.3151806673735562	1.1947496512367524	0.006057942228875215	0.0011479163803063846
KCTD21	3.4464524864832984	4.58424796561953	-1.5401121950192858	0.9745913297707633	0.4068285937127313	1.5423540658287953	0.006060533457807087	0.0011487713869573074
NXPH4	-3.446256112020754	1.1511983887113035	-1.095857062267866	-2.047611663971702	-3.2405463946928936	-0.85467693325051	0.006062176255950759	0.0011494468732754681
CCDC86	-3.4459420878626466	4.871244946707817	-1.5807161419292282	-0.6906911567325613	-1.0931232042715235	-0.288259109193599	0.00606595581100611	0.001150527834904342
RASA1	3.445486556656297	5.789914294584369	-1.6574777231112794	0.9421545999274503	0.39313449264324796	1.4911747072116528	0.006070742785363875	0.0011520976239002814
PCDH7	3.445467019097848	4.169742159264423	-1.491079087758763	1.4550418388811552	0.607143037114447	2.3029406406478636	0.006070742785363875	0.001152164997102093
HIST1H2AC	3.4449137420779254	6.482101427852265	-1.6820377134134192	1.287717417661061	0.5372033186187966	2.0382315167033256	0.006078880084145359	0.001154074471230239
SENP7	3.4444912693865186	4.2222395195643605	-1.50590817878214	0.7072828864606988	0.29501007124506057	1.1195557016763371	0.006084645818746049	0.0011555345392717721
HBP1	3.4437201828295385	6.77270924794066	-1.697104400085677	0.5266130910475963	0.2195833598844028	0.8336428222107899	0.006096773880774371	0.0011582039510444045
FOXI2	3.44347238100436	-3.0687679650683317	-0.9125986871910898	2.0281140636777666	0.8455834032739975	3.2106447240815355	0.006099367856965058	0.0011590630570232697
ICA1	3.442443786737052	5.608576542088784	-1.6555052619848007	0.8962447728323308	0.37351598803821795	1.4189735576264437	0.006114551942117525	0.0011626355835327171
BRWD1	3.442430163572925	6.662705246205011	-1.6975410857932403	0.6427614067981571	0.26787362063945225	1.0176491929568618	0.006114551942117525	0.0011626829698945396
FBXL2	3.4422739133746503	3.4552533035173116	-1.3935738588461941	0.9838440025040414	0.4099952338259566	1.557692771182126	0.006115479266426484	0.0011632265968031636
TNFRSF13C	-3.4417817393880914	-2.6913989827727485	-0.9230069706737201	-1.916795860147799	-3.0349693043948154	-0.7986224159007829	0.006122556885103182	0.0011649405532736866
CTTNBP2	3.441429465166918	1.1571275571279909	-1.120301820378156	1.8709437268155553	0.7794066563042383	2.9624807973268723	0.006124327185546608	0.0011661687949324298
FAM131B	3.4413849783801194	0.7971496425694901	-1.0843717283431182	1.6008490452822597	0.6668772530606657	2.5348208375038537	0.006124327185546608	0.0011663239904432256
RBM22	3.441368674925644	5.884136186465205	-1.678292150417044	0.4507945683270771	0.18778950437791858	0.7137996322762357	0.006124327185546608	0.001166380871193291
ASPN	3.4410837665179383	6.1036198820000225	-1.6704853422840662	1.9130467437881578	0.796834005956099	3.0292594816202163	0.006124870060908393	0.001167375307744863
SOX10	-3.4410434353041874	1.37535095809879	-1.1840887470847754	-4.529059637927004	-7.1716784485225595	-1.8864408273314477	0.006124870060908393	0.001167516143867051
MFAP1	3.4410229048319794	5.503923090989014	-1.6549297800352099	0.5393244311056353	0.22463716618543472	0.8540116960258359	0.006124870060908393	0.001167587842241636
